Google service,Service description,Service ID,SKU ID,SKU description,Product taxonomy,Unit description,Per unit quantity,Tiered usage start,List price ($),
GCP,Compute Engine,6F81-5844-456A,A94A-A18E-D6ED,Commitment v1: N2 Ram in Las Vegas for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002856,
GCP,Compute Engine,6F81-5844-456A,BFD8-159A-E5B7,Commitment v1: N2 Ram in Virginia for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002856,
GCP,Compute Engine,6F81-5844-456A,EB99-5169-F795,Commitment v1: N2 Ram in Johannesburg for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002494356,
GCP,Compute Engine,6F81-5844-456A,2274-A63A-F989,Commitment v1: N2 Ram in APAC for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002208,
GCP,Compute Engine,6F81-5844-456A,9AF5-528F-7C99,Commitment v1: N2 Ram in Hong Kong for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002667,
GCP,Compute Engine,6F81-5844-456A,1C29-EE5F-F7A7,Commitment v1: N2 Ram in Osaka for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002449,
GCP,Compute Engine,6F81-5844-456A,A998-4B5A-5F25,Commitment v1: N2 Ram in Seoul for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002449,
GCP,Compute Engine,6F81-5844-456A,E8A5-C3C9-5DCD,Commitment v1: N2 Ram in Mumbai for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00229,
GCP,Compute Engine,6F81-5844-456A,9728-C88F-DD4F,Commitment v1: N2 Ram in Delhi for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00229,
GCP,Compute Engine,6F81-5844-456A,6AF6-5822-F292,Commitment v1: N2 Ram in Jakarta for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00256368,
GCP,Compute Engine,6F81-5844-456A,BB92-8BFA-1AC7,Commitment v1: N2 Ram in Sydney for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002704,
GCP,Compute Engine,6F81-5844-456A,8299-AC02-7D25,Commitment v1: N2 Ram in Melbourne for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002704,
GCP,Compute Engine,6F81-5844-456A,FEA1-DB7A-4C41,Commitment v1: N2 Ram in EMEA for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002097,
GCP,Compute Engine,6F81-5844-456A,B1F4-DFCC-DDB6,Commitment v1: N2 Ram in Warsaw for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002453,
GCP,Compute Engine,6F81-5844-456A,2A17-39C4-93E7,Commitment v1: N2 Ram in Finland for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002099,
GCP,Compute Engine,6F81-5844-456A,C569-318E-E894,Commitment v1: N2 Ram in Madrid for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00225026,
GCP,Compute Engine,6F81-5844-456A,2945-842D-4837,Commitment v1: N2 Ram in Berlin for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00293678,
GCP,Compute Engine,6F81-5844-456A,8C63-E2AC-A2E1,Commitment v1: N2 Ram in Turin for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00246003,
GCP,Compute Engine,6F81-5844-456A,4101-066F-4EA5,Commitment v1: N2 Ram in London for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002453,
GCP,Compute Engine,6F81-5844-456A,311B-9BF5-56B0,Commitment v1: N2 Ram in Frankfurt for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002453,
GCP,Compute Engine,6F81-5844-456A,61C7-C9D9-99A8,Commitment v1: N2 Ram in Netherlands for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002099,
GCP,Compute Engine,6F81-5844-456A,6809-7C87-2195,Commitment v1: N2 Ram in Zurich for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002668,
GCP,Compute Engine,6F81-5844-456A,4D15-B271-566F,Commitment v1: N2 Ram in Milan for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00221212,
GCP,Compute Engine,6F81-5844-456A,827B-B036-99C0,Commitment v1: N2 Ram in Paris for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00221212,
GCP,Compute Engine,6F81-5844-456A,49D6-69E4-28E4,Commitment v1: N2 Ram in Japan for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002438,
GCP,Compute Engine,6F81-5844-456A,B1A2-784B-0524,Commitment v1: N2 Ram in Doha for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002317005,
GCP,Compute Engine,6F81-5844-456A,F95F-9546-810A,Commitment v1: N2 Ram in Dammam for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.0030512,
GCP,Compute Engine,6F81-5844-456A,4FAE-8D49-CDEE,Commitment v1: N2 Ram in Israel for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.0020977,
GCP,Compute Engine,6F81-5844-456A,B638-CAE8-6E60,Commitment v1: N2 Ram in Americas for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.001907,
GCP,Compute Engine,6F81-5844-456A,C44F-8301-165A,Commitment v1: N2 Ram in Montreal for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002098,
GCP,Compute Engine,6F81-5844-456A,FE38-E3DE-5123,Commitment v1: N2 Ram in Toronto for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002098,
GCP,Compute Engine,6F81-5844-456A,8024-C4E3-2819,Commitment v1: N2 Ram in Singapore for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.002352,
GCP,Compute Engine,6F81-5844-456A,5D33-EFCB-7946,Commitment v1: N2 Ram in Sao Paulo for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.003028,
GCP,Compute Engine,6F81-5844-456A,DDCB-B054-29DA,Commitment v1: N2 Ram in Santiago for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00272701,
GCP,Compute Engine,6F81-5844-456A,CA21-6D28-72C0,Commitment v1: N2 Ram in Columbus for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.001907,
GCP,Compute Engine,6F81-5844-456A,ABD0-2A02-1D5B,Commitment v1: N2 Ram in Dallas for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00225026,
GCP,Compute Engine,6F81-5844-456A,1FBA-47E9-E8A4,Commitment v1: N2 Ram in Los Angeles for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00229,
GCP,Compute Engine,6F81-5844-456A,AEAB-E8EC-E0F1,Commitment v1: N2 Ram in Salt Lake City for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00229,
GCP,Compute Engine,6F81-5844-456A,2435-EEF7-BA60,Commitment v1: N2 Ram in Las Vegas for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00204,
GCP,Compute Engine,6F81-5844-456A,CA3C-DBA3-3F6B,Commitment v1: N2 Ram in Virginia for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > N2,gibibyte hour,1,0,0.00204,
GCP,Compute Engine,6F81-5844-456A,CF28-3A99-BAD6,Commitment v1: Compute optimized Ram in Johannesburg for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003752652,
GCP,Compute Engine,6F81-5844-456A,8B0E-A350-47B4,Commitment: Compute optimized Ram running in APAC for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003323,
GCP,Compute Engine,6F81-5844-456A,F44A-A1AD-E44C,Commitment: Compute optimized Ram running in Hong Kong for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.004014,
GCP,Compute Engine,6F81-5844-456A,EC4F-0CFD-8202,Commitment: Compute optimized Ram running in Osaka for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003684,
GCP,Compute Engine,6F81-5844-456A,1487-7926-A32D,Commitment: Compute optimized Ram running in Seoul for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003684,
GCP,Compute Engine,6F81-5844-456A,C658-C8DA-61C0,Commitment: Compute optimized Ram running in Mumbai for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003445,
GCP,Compute Engine,6F81-5844-456A,998F-B977-CE3F,Commitment: Compute optimized Ram running in Delhi for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003445,
GCP,Compute Engine,6F81-5844-456A,741D-6837-69C9,Commitment: Compute optimized Ram running in Jakarta for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00385751,
GCP,Compute Engine,6F81-5844-456A,56E1-6500-0AA5,Commitment: Compute optimized Ram running in Sydney for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00407,
GCP,Compute Engine,6F81-5844-456A,06C0-71E2-4879,Commitment: Compute optimized Ram running in Melbourne for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00407,
GCP,Compute Engine,6F81-5844-456A,F2FA-4DBA-6B53,Commitment: Compute optimized Ram running in EMEA for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003156,
GCP,Compute Engine,6F81-5844-456A,029D-F09A-BC6E,Commitment: Compute optimized Ram running in Warsaw for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003693,
GCP,Compute Engine,6F81-5844-456A,6E4C-D632-20F6,Commitment: Compute optimized Ram running in Finland for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003158,
GCP,Compute Engine,6F81-5844-456A,68B5-60AD-3708,Commitment v1: Compute optimized Ram in Madrid for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00338542,
GCP,Compute Engine,6F81-5844-456A,5EEB-AF1D-8E89,Commitment v1: Compute optimized Ram in Berlin for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00441826,
GCP,Compute Engine,6F81-5844-456A,F289-496C-1390,Commitment v1: Compute optimized Ram in Turin for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00370101,
GCP,Compute Engine,6F81-5844-456A,F38E-F9DD-D2B8,Commitment: Compute optimized Ram running in London for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003693,
GCP,Compute Engine,6F81-5844-456A,ED07-FCC0-BB7D,Commitment: Compute optimized Ram running in Frankfurt for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003693,
GCP,Compute Engine,6F81-5844-456A,7CC5-4BC6-3539,Commitment: Compute optimized Ram running in Netherlands for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003158,
GCP,Compute Engine,6F81-5844-456A,086B-40BB-56FA,Commitment: Compute optimized Ram running in Zurich for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.004013,
GCP,Compute Engine,6F81-5844-456A,B7A3-BD47-DDBB,Commitment v1: Compute optimized Ram in Milan for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00332804,
GCP,Compute Engine,6F81-5844-456A,6BB9-09A6-52C6,Commitment v1: Compute optimized Ram in Paris for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00332804,
GCP,Compute Engine,6F81-5844-456A,56C1-776A-EC8C,Commitment: Compute optimized Ram running in Japan for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00367,
GCP,Compute Engine,6F81-5844-456A,3149-FF56-305E,Commitment v1: Compute optimized Ram in Doha for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003485835,
GCP,Compute Engine,6F81-5844-456A,3DD4-0FD7-D467,Commitment v1: Compute optimized Ram in Dammam for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.0045904,
GCP,Compute Engine,6F81-5844-456A,6D65-4579-7AF9,Commitment v1: Compute optimized Ram in Israel for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.0031559,
GCP,Compute Engine,6F81-5844-456A,BE48-3D79-88EE,Commitment: Compute optimized Ram running in Americas for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.002869,
GCP,Compute Engine,6F81-5844-456A,AE10-A1C9-A5FF,Commitment: Compute optimized Ram running in Montreal for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003158,
GCP,Compute Engine,6F81-5844-456A,66D2-05E6-2491,Commitment: Compute optimized Ram running in Toronto for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003158,
GCP,Compute Engine,6F81-5844-456A,2851-6197-53AB,Commitment: Compute optimized Ram running in Singapore for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003539,
GCP,Compute Engine,6F81-5844-456A,9F80-7B98-6466,Commitment: Compute optimized Ram running in Sao Paulo for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.004557,
GCP,Compute Engine,6F81-5844-456A,D43D-B83B-94CB,Commitment: Compute optimized Ram running in Santiago for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00410267,
GCP,Compute Engine,6F81-5844-456A,559D-49E7-D3AC,Commitment: Compute optimized Ram running in Columbus for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.002869,
GCP,Compute Engine,6F81-5844-456A,51D5-80D3-6456,Commitment v1: Compute optimized Ram in Dallas for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00338542,
GCP,Compute Engine,6F81-5844-456A,AE0C-E2BA-EAAC,Commitment: Compute optimized Ram running in Los Angeles for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003446,
GCP,Compute Engine,6F81-5844-456A,27AE-41B0-43BD,Commitment: Compute optimized Ram running in Salt Lake City for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.003446,
GCP,Compute Engine,6F81-5844-456A,C20F-D066-BEF9,Commitment: Compute optimized Ram running in Las Vegas for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00307,
GCP,Compute Engine,6F81-5844-456A,8DE8-80FC-EC11,Commitment: Compute optimized Ram running in Virginia for 1 Year,GCP > Compute > GCE > VMs Commit 1 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00307,
GCP,Compute Engine,6F81-5844-456A,141F-65EF-B0B2,Commitment v1: Compute optimized Ram in Johannesburg for 3 Years,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.002383176,
GCP,Compute Engine,6F81-5844-456A,39A1-0CEA-2314,Commitment: Compute optimized Ram running in APAC for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00211,
GCP,Compute Engine,6F81-5844-456A,8B7A-D7E0-EA74,Commitment: Compute optimized Ram running in Hong Kong for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.002549,
GCP,Compute Engine,6F81-5844-456A,8C48-D97E-E46E,Commitment: Compute optimized Ram running in Osaka for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00233,
GCP,Compute Engine,6F81-5844-456A,F940-6A09-7787,Commitment: Compute optimized Ram running in Seoul for 3 Year,GCP > Compute > GCE > VMs Commit 3 Year > Memory: Per GB > C2,gibibyte hour,1,0,0.00233,
